nohup: ignoring input
Traceback (most recent call last):
  File "/home7/huangjunhao/xujingzehua/USV-AUV-col/train_td3.py", line 12, in <module>
    from td3 import TD3
  File "/home7/huangjunhao/xujingzehua/USV-AUV-col/td3.py", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'
nohup: ignoring input
EP:220 | TD Error [114.19009764878066, 38.44003441283753] | ALoss [370.60981370924, 306.42493111746654] | ep_r -61 | L_data 0.48 | sum_rate 6.89 | idu 29.00 | ec 168.79 | N_D 2 | CS [28. 28.] | FX [0. 0.]
EP:221 | TD Error [113.66539335679579, 39.65087373868807] | ALoss [368.62069266183033, 305.84889106864813] | ep_r -58 | L_data 0.46 | sum_rate 8.31 | idu 35.00 | ec 166.30 | N_D 1 | CS [0. 0.] | FX [0. 0.]
EP:222 | TD Error [113.4787571094372, 39.730965893466276] | ALoss [371.27574195823706, 313.7235095531909] | ep_r -62 | L_data 0.52 | sum_rate 5.94 | idu 25.00 | ec 165.96 | N_D 3 | CS [0. 0.] | FX [0. 0.]
EP:223 | TD Error [108.29010943051699, 39.090429187892795] | ALoss [366.0314162156203, 309.88662210592145] | ep_r -48 | L_data 0.53 | sum_rate 5.70 | idu 24.00 | ec 147.74 | N_D 3 | CS [0. 0.] | FX [0. 0.]
EP:224 | TD Error [109.78043831168831, 38.998003186998545] | ALoss [368.41094988995377, 311.53574669349206] | ep_r -65 | L_data 0.51 | sum_rate 6.89 | idu 29.00 | ec 157.12 | N_D 2 | CS [0. 0.] | FX [0. 0.]
EP:225 | TD Error [109.38443766392909, 39.74767077862323] | ALoss [365.5132617016772, 311.63170255647674] | ep_r -59 | L_data 0.48 | sum_rate 8.07 | idu 34.00 | ec 159.15 | N_D 2 | CS [0. 0.] | FX [0. 0.]
EP:226 | TD Error [108.16594933082055, 37.690120639858186] | ALoss [364.1298936049302, 308.61811055765526] | ep_r -61 | L_data 0.49 | sum_rate 7.12 | idu 30.00 | ec 158.84 | N_D 2 | CS [11. 11.] | FX [0. 0.]
EP:227 | TD Error [106.75713722617715, 39.80866598535132] | ALoss [363.06446635639753, 311.1089288823969] | ep_r -56 | L_data 0.47 | sum_rate 7.84 | idu 33.00 | ec 161.91 | N_D 2 | CS [0. 0.] | FX [0. 0.]
EP:228 | TD Error [108.84750663841163, 37.53225843103735] | ALoss [369.04506412776675, 310.8704347410402] | ep_r -66 | L_data 0.52 | sum_rate 5.94 | idu 25.00 | ec 159.40 | N_D 3 | CS [49. 49.] | FX [0. 0.]
EP:229 | TD Error [117.2139828783887, 38.45619381915082] | ALoss [365.9669992483103, 305.1586019571249] | ep_r -46 | L_data 0.61 | sum_rate 2.14 | idu 9.00 | ec 150.60 | N_D 7 | CS [0. 0.] | FX [0. 0.]
EP:230 | TD Error [107.52067857069689, 39.92019456488031] | ALoss [364.62081034200173, 300.68291815606267] | ep_r -60 | L_data 0.49 | sum_rate 6.41 | idu 27.00 | ec 150.91 | N_D 2 | CS [0. 0.] | FX [13.  0.]
EP:231 | TD Error [108.92292365303764, 37.95677229074332] | ALoss [360.0732909058715, 301.44915899530156] | ep_r -66 | L_data 0.41 | sum_rate 9.74 | idu 41.00 | ec 171.11 | N_D 1 | CS [0. 0.] | FX [0. 0.]
EP:232 | TD Error [98.46464458545604, 39.270739523919076] | ALoss [347.90584824111437, 299.94568169867244] | ep_r -57 | L_data 0.46 | sum_rate 8.31 | idu 35.00 | ec 171.93 | N_D 1 | CS [0. 0.] | FX [0. 0.]
EP:233 | TD Error [93.90129504742085, 39.503957966586334] | ALoss [332.4700254579405, 299.7462619777683] | ep_r -61 | L_data 0.47 | sum_rate 7.60 | idu 32.00 | ec 164.34 | N_D 1 | CS [0. 0.] | FX [0. 0.]
EP:234 | TD Error [92.08957158792745, 38.597128829041445] | ALoss [329.9658247636153, 298.6808009800258] | ep_r -60 | L_data 0.49 | sum_rate 5.94 | idu 25.00 | ec 166.52 | N_D 2 | CS [3. 3.] | FX [0. 0.]
EP:235 | TD Error [92.76976107312487, 39.84761190652609] | ALoss [322.9260838038914, 299.8944861900795] | ep_r -65 | L_data 0.43 | sum_rate 9.50 | idu 40.00 | ec 183.99 | N_D 1 | CS [0. 0.] | FX [0. 0.]
EP:236 | TD Error [93.19282021460594, 39.9153329066106] | ALoss [317.93762524096996, 293.34748396744857] | ep_r -55 | L_data 0.53 | sum_rate 5.22 | idu 22.00 | ec 157.71 | N_D 3 | CS [3. 3.] | FX [0. 0.]
EP:237 | TD Error [91.63524259935011, 38.3258017598094] | ALoss [317.1831547358891, 289.0483734405243] | ep_r -62 | L_data 0.37 | sum_rate 12.11 | idu 51.00 | ec 184.06 | N_D 0 | CS [2. 2.] | FX [0. 0.]
EP:238 | TD Error [87.57898532665455, 35.864845192039404] | ALoss [320.0461963573536, 290.50776475721545] | ep_r -74 | L_data 0.45 | sum_rate 8.79 | idu 37.00 | ec 177.27 | N_D 1 | CS [3. 3.] | FX [0. 0.]
EP:239 | TD Error [88.15002042406446, 35.32475935757815] | ALoss [326.7189178619232, 292.67329539357127] | ep_r -74 | L_data 0.44 | sum_rate 8.07 | idu 34.00 | ec 169.60 | N_D 1 | CS [5. 5.] | FX [0. 0.]
EP:240 | TD Error [88.59253610692896, 34.2812109689017] | ALoss [329.67997737126154, 293.0501682460606] | ep_r -64 | L_data 0.49 | sum_rate 6.65 | idu 28.00 | ec 168.61 | N_D 2 | CS [5. 5.] | FX [0. 0.]
EP:241 | TD Error [88.4051979819497, 34.87441630749316] | ALoss [328.7025351357627, 294.8322498424427] | ep_r -44 | L_data 0.63 | sum_rate 0.71 | idu 3.00 | ec 129.16 | N_D 8 | CS [3. 3.] | FX [0. 0.]
EP:242 | TD Error [83.47137821590032, 36.48092753689487] | ALoss [327.20517861045204, 292.79394692831585] | ep_r -62 | L_data 0.44 | sum_rate 9.26 | idu 39.00 | ec 187.19 | N_D 1 | CS [6. 6.] | FX [0. 0.]
EP:243 | TD Error [82.63515784904793, 34.611280786169395] | ALoss [324.1786636825089, 289.796168370204] | ep_r -60 | L_data 0.46 | sum_rate 8.55 | idu 36.00 | ec 175.28 | N_D 1 | CS [0. 0.] | FX [0. 0.]
EP:244 | TD Error [85.34009006664112, 32.67404493204244] | ALoss [327.3858551116852, 293.025450227263] | ep_r -66 | L_data 0.40 | sum_rate 11.64 | idu 49.00 | ec 196.51 | N_D 1 | CS [7. 7.] | FX [0. 0.]
EP:245 | TD Error [86.32664762224469, 32.913522315430235] | ALoss [328.83940058964475, 287.7480985506193] | ep_r -58 | L_data 0.50 | sum_rate 6.17 | idu 26.00 | ec 164.86 | N_D 2 | CS [0. 0.] | FX [0. 0.]
EP:246 | TD Error [89.54937517392885, 33.32586021690102] | ALoss [324.5188426075877, 293.66956779792474] | ep_r -62 | L_data 0.41 | sum_rate 10.21 | idu 43.00 | ec 179.90 | N_D 0 | CS [14. 14.] | FX [0. 0.]
EP:247 | TD Error [88.84662801950248, 33.69457285268442] | ALoss [328.5597626250702, 291.89377898102873] | ep_r -48 | L_data 0.55 | sum_rate 3.56 | idu 15.00 | ec 153.60 | N_D 4 | CS [0. 0.] | FX [0. 0.]
EP:248 | TD Error [93.67485909552484, 34.56449862984153] | ALoss [331.5553101073731, 286.8487045181381] | ep_r -70 | L_data 0.48 | sum_rate 7.12 | idu 30.00 | ec 170.78 | N_D 2 | CS [1. 1.] | FX [0. 0.]
EP:249 | TD Error [93.43756167538517, 35.00162076711893] | ALoss [332.93682696697834, 289.0052429565064] | ep_r -61 | L_data 0.40 | sum_rate 11.16 | idu 47.00 | ec 187.38 | N_D 0 | CS [0. 0.] | FX [0. 0.]
EP:250 | TD Error [96.31101530153197, 34.28960405934703] | ALoss [332.986910184542, 288.21790075159214] | ep_r -61 | L_data 0.45 | sum_rate 8.79 | idu 37.00 | ec 169.85 | N_D 1 | CS [12. 12.] | FX [0. 0.]
EP:251 | TD Error [89.66584867387861, 33.279189923426486] | ALoss [328.95582530262703, 284.2276821079311] | ep_r -50 | L_data 0.57 | sum_rate 3.09 | idu 13.00 | ec 147.00 | N_D 5 | CS [7. 7.] | FX [0. 0.]
EP:252 | TD Error [88.4062989927553, 33.505642341209814] | ALoss [325.8539090913969, 286.8203165547831] | ep_r -57 | L_data 0.49 | sum_rate 6.89 | idu 29.00 | ec 167.85 | N_D 2 | CS [0. 0.] | FX [0. 0.]
EP:253 | TD Error [82.25548968091235, 35.88647155685501] | ALoss [326.04353434651284, 282.2714923321308] | ep_r -46 | L_data 0.61 | sum_rate 2.61 | idu 11.00 | ec 129.63 | N_D 7 | CS [0. 0.] | FX [32.  0.]
EP:254 | TD Error [88.11760360306198, 37.03355033295257] | ALoss [330.80902404480287, 280.1439780312461] | ep_r -57 | L_data 0.53 | sum_rate 5.22 | idu 22.00 | ec 144.43 | N_D 3 | CS [2. 2.] | FX [0. 0.]
EP:255 | TD Error [86.9420270090932, 35.43287824941324] | ALoss [326.870009690017, 282.04817228669765] | ep_r -57 | L_data 0.45 | sum_rate 8.31 | idu 35.00 | ec 168.32 | N_D 1 | CS [8. 8.] | FX [0. 0.]
EP:256 | TD Error [91.81983393651026, 34.77553123146385] | ALoss [328.13382729331215, 278.4156843217817] | ep_r -67 | L_data 0.48 | sum_rate 7.84 | idu 33.00 | ec 173.01 | N_D 2 | CS [0. 0.] | FX [0. 0.]
EP:257 | TD Error [92.72971583698894, 35.57360813929723] | ALoss [328.9633128712108, 283.65878369067457] | ep_r -73 | L_data 0.46 | sum_rate 7.60 | idu 32.00 | ec 186.62 | N_D 1 | CS [0. 0.] | FX [3. 0.]
EP:258 | TD Error [89.86675083339512, 38.018211618170035] | ALoss [332.3844124015633, 288.46757432630847] | ep_r -64 | L_data 0.46 | sum_rate 8.55 | idu 36.00 | ec 179.93 | N_D 1 | CS [0. 0.] | FX [0. 0.]
EP:259 | TD Error [89.17293939199838, 39.035651625214996] | ALoss [331.99673885684626, 287.2363254116489] | ep_r -62 | L_data 0.52 | sum_rate 5.94 | idu 25.00 | ec 161.41 | N_D 3 | CS [5. 5.] | FX [0. 0.]
EP:260 | TD Error [87.73775928813617, 38.90713518697184] | ALoss [327.7595258745161, 292.5143401825226] | ep_r -74 | L_data 0.42 | sum_rate 8.79 | idu 37.00 | ec 182.01 | N_D 1 | CS [4. 4.] | FX [0. 0.]
EP:261 | TD Error [90.45602391459249, 36.89233555827107] | ALoss [324.47446498813684, 292.0174838894016] | ep_r -63 | L_data 0.41 | sum_rate 10.21 | idu 43.00 | ec 178.05 | N_D 0 | CS [0. 0.] | FX [0. 0.]
EP:262 | TD Error [90.44471241496541, 36.878462189322825] | ALoss [326.057423960317, 290.38994702806957] | ep_r -57 | L_data 0.55 | sum_rate 5.22 | idu 22.00 | ec 134.98 | N_D 4 | CS [0. 0.] | FX [0. 0.]
EP:263 | TD Error [100.77517448295723, 37.10571514857518] | ALoss [354.6298694591541, 289.91254915128815] | ep_r -128 | L_data 0.53 | sum_rate 4.51 | idu 19.00 | ec 155.38 | N_D 3 | CS [0. 0.] | FX [597.   0.]
EP:264 | TD Error [102.29992878139316, 38.9310035114879] | ALoss [375.21607695283234, 291.5476327871347] | ep_r -59 | L_data 0.54 | sum_rate 4.75 | idu 20.00 | ec 142.46 | N_D 3 | CS [0. 0.] | FX [343.   0.]
EP:265 | TD Error [101.43245724459867, 38.75250582928424] | ALoss [375.9458391949847, 289.9190513466026] | ep_r -60 | L_data 0.42 | sum_rate 9.02 | idu 38.00 | ec 166.87 | N_D 1 | CS [12. 12.] | FX [24.  0.]
EP:266 | TD Error [109.69339392068503, 38.94480084277295] | ALoss [386.2419158600189, 292.77676458673164] | ep_r -101 | L_data 0.48 | sum_rate 6.89 | idu 29.00 | ec 157.15 | N_D 2 | CS [0. 0.] | FX [468.   0.]
EP:267 | TD Error [108.59926740129987, 39.74000769395094] | ALoss [398.1336680897228, 297.6069924033486] | ep_r -67 | L_data 0.48 | sum_rate 7.36 | idu 31.00 | ec 174.66 | N_D 2 | CS [0. 0.] | FX [16.  0.]
EP:268 | TD Error [113.49393557644748, 41.89140126231191] | ALoss [401.42857478215143, 300.9789157375827] | ep_r -60 | L_data 0.39 | sum_rate 10.92 | idu 46.00 | ec 167.38 | N_D 1 | CS [0. 0.] | FX [62.  0.]
EP:269 | TD Error [108.36689339484369, 42.09899535927025] | ALoss [402.13432142808364, 299.0547500595108] | ep_r -59 | L_data 0.46 | sum_rate 7.84 | idu 33.00 | ec 167.94 | N_D 1 | CS [0. 0.] | FX [104.   0.]
EP:270 | TD Error [105.82804294399448, 41.99363334076507] | ALoss [401.8130389507953, 300.1461704799107] | ep_r -63 | L_data 0.41 | sum_rate 11.16 | idu 47.00 | ec 186.96 | N_D 1 | CS [0. 0.] | FX [0. 0.]
EP:271 | TD Error [104.67719624735616, 40.294163596260915] | ALoss [401.96899877466285, 302.01383007251536] | ep_r -71 | L_data 0.45 | sum_rate 7.36 | idu 31.00 | ec 179.80 | N_D 1 | CS [0. 0.] | FX [0. 0.]
EP:272 | TD Error [100.260485066996, 39.68974558766429] | ALoss [405.1827177949004, 302.9591182438167] | ep_r -61 | L_data 0.49 | sum_rate 6.65 | idu 28.00 | ec 176.08 | N_D 2 | CS [0. 0.] | FX [0. 0.]
EP:273 | TD Error [99.41364201822957, 39.145473076270655] | ALoss [407.81133319805195, 300.4560088349151] | ep_r -50 | L_data 0.51 | sum_rate 6.89 | idu 29.00 | ec 162.85 | N_D 3 | CS [0. 0.] | FX [0. 0.]
EP:274 | TD Error [100.99837992741512, 45.15249672279015] | ALoss [408.7858625139509, 299.52871853488307] | ep_r -62 | L_data 0.47 | sum_rate 7.60 | idu 32.00 | ec 172.87 | N_D 1 | CS [5. 5.] | FX [0. 0.]
EP:275 | TD Error [107.63522507689454, 49.32720586374685] | ALoss [405.1522852147852, 304.2817270924876] | ep_r -91 | L_data 0.52 | sum_rate 5.22 | idu 22.00 | ec 164.38 | N_D 2 | CS [0. 0.] | FX [ 0. 60.]
EP:276 | TD Error [104.50698392183988, 52.420003225991536] | ALoss [416.35117836265294, 319.86566332837083] | ep_r -69 | L_data 0.43 | sum_rate 8.79 | idu 37.00 | ec 181.41 | N_D 1 | CS [0. 0.] | FX [0. 0.]
EP:277 | TD Error [99.84501262668606, 51.5908030625228] | ALoss [415.04105288022527, 320.80494819511546] | ep_r -59 | L_data 0.45 | sum_rate 9.02 | idu 38.00 | ec 176.16 | N_D 1 | CS [0. 0.] | FX [0. 0.]
EP:278 | TD Error [97.13361950854322, 48.3163114446741] | ALoss [415.1703165608805, 321.57256558748867] | ep_r -58 | L_data 0.42 | sum_rate 10.69 | idu 45.00 | ec 184.84 | N_D 1 | CS [0. 0.] | FX [0. 0.]
EP:279 | TD Error [95.35239705362996, 47.673625265801704] | ALoss [408.4377047513034, 321.3945987484195] | ep_r -70 | L_data 0.45 | sum_rate 8.55 | idu 36.00 | ec 186.91 | N_D 1 | CS [0. 0.] | FX [0. 0.]
EP:280 | TD Error [95.6344804678049, 45.584841492888216] | ALoss [408.0932872059581, 321.3594682295244] | ep_r -57 | L_data 0.35 | sum_rate 14.25 | idu 60.00 | ec 195.36 | N_D 0 | CS [0. 0.] | FX [0. 0.]
EP:281 | TD Error [102.66477155733061, 42.47746360885513] | ALoss [414.23792028284214, 315.4297684127396] | ep_r -95 | L_data 0.43 | sum_rate 10.21 | idu 43.00 | ec 179.76 | N_D 1 | CS [0. 0.] | FX [225.   0.]
EP:282 | TD Error [111.6724193203342, 43.9296246889707] | ALoss [435.7675736738847, 315.02081811011254] | ep_r -65 | L_data 0.45 | sum_rate 8.55 | idu 36.00 | ec 156.78 | N_D 1 | CS [0. 0.] | FX [ 0. 73.]
EP:283 | TD Error [118.35285017564223, 59.7242559629244] | ALoss [437.39266251326796, 309.95830905544653] | ep_r -51 | L_data 0.63 | sum_rate 0.71 | idu 3.00 | ec 131.54 | N_D 7 | CS [0. 0.] | FX [293. 129.]
EP:284 | TD Error [113.13271971634933, 59.09396479489444] | ALoss [435.49251883370533, 308.63474120484005] | ep_r -65 | L_data 0.41 | sum_rate 10.69 | idu 45.00 | ec 176.26 | N_D 0 | CS [0. 0.] | FX [0. 0.]
EP:285 | TD Error [100.90579572710004, 56.646783925912956] | ALoss [395.2270272452157, 311.6891445956387] | ep_r -71 | L_data 0.45 | sum_rate 8.55 | idu 36.00 | ec 185.62 | N_D 1 | CS [3. 3.] | FX [0. 0.]
EP:286 | TD Error [101.1089691139244, 54.81276343323729] | ALoss [392.68734500362916, 314.4238540085403] | ep_r -71 | L_data 0.41 | sum_rate 9.26 | idu 39.00 | ec 198.75 | N_D 1 | CS [3. 3.] | FX [0. 0.]
EP:287 | TD Error [104.0577151120364, 52.664102981140566] | ALoss [388.8024725518622, 318.16739827555256] | ep_r -62 | L_data 0.53 | sum_rate 5.46 | idu 23.00 | ec 167.04 | N_D 3 | CS [0. 0.] | FX [0. 0.]
EP:288 | TD Error [103.46088942185744, 58.376860993010894] | ALoss [371.5628572477327, 316.7667590588123] | ep_r -51 | L_data 0.56 | sum_rate 2.61 | idu 11.00 | ec 139.72 | N_D 4 | CS [0. 0.] | FX [0. 0.]
EP:289 | TD Error [100.19258609661213, 59.61467491591965] | ALoss [367.99846625542426, 314.51788906284145] | ep_r -70 | L_data 0.44 | sum_rate 8.79 | idu 37.00 | ec 185.81 | N_D 1 | CS [3. 3.] | FX [0. 0.]
EP:290 | TD Error [106.41632528619452, 56.38562730451921] | ALoss [368.65381347168454, 315.5440300056389] | ep_r -64 | L_data 0.40 | sum_rate 11.16 | idu 47.00 | ec 190.81 | N_D 1 | CS [0. 0.] | FX [0. 0.]
EP:291 | TD Error [110.05233998255773, 57.05072294153295] | ALoss [372.8751379235998, 312.9029188279982] | ep_r -66 | L_data 0.43 | sum_rate 9.74 | idu 41.00 | ec 178.15 | N_D 1 | CS [0. 0.] | FX [0. 0.]
EP:292 | TD Error [111.50870582130882, 54.88365126275397] | ALoss [372.3503716742242, 313.8100282895815] | ep_r -69 | L_data 0.48 | sum_rate 7.12 | idu 30.00 | ec 178.10 | N_D 1 | CS [3. 3.] | FX [0. 0.]
EP:293 | TD Error [109.99709768228598, 54.57000246724406] | ALoss [369.6311160763065, 316.8260953524015] | ep_r -60 | L_data 0.48 | sum_rate 6.17 | idu 26.00 | ec 153.34 | N_D 2 | CS [0. 0.] | FX [0. 0.]
EP:294 | TD Error [115.576401660016, 54.73977696192967] | ALoss [370.41057325243116, 322.62175653935907] | ep_r -57 | L_data 0.44 | sum_rate 9.26 | idu 39.00 | ec 169.23 | N_D 1 | CS [0. 0.] | FX [0. 0.]
EP:295 | TD Error [102.23209801825372, 52.537014804043615] | ALoss [368.3805853570258, 318.5260955475189] | ep_r -53 | L_data 0.48 | sum_rate 7.84 | idu 33.00 | ec 161.83 | N_D 2 | CS [0. 0.] | FX [26.  0.]
EP:296 | TD Error [103.04841453712304, 52.20896426114169] | ALoss [368.43153343238794, 320.5771531934862] | ep_r -61 | L_data 0.50 | sum_rate 5.94 | idu 25.00 | ec 154.86 | N_D 2 | CS [0. 0.] | FX [0. 0.]
EP:297 | TD Error [102.37293344777781, 57.56218076014257] | ALoss [364.82594456324927, 323.25950404575894] | ep_r -64 | L_data 0.44 | sum_rate 10.21 | idu 43.00 | ec 187.35 | N_D 1 | CS [0. 0.] | FX [0. 0.]
EP:298 | TD Error [101.75848200032999, 53.557175284737234] | ALoss [358.0366098745005, 317.1863765202083] | ep_r -48 | L_data 0.50 | sum_rate 6.41 | idu 27.00 | ec 147.98 | N_D 2 | CS [0. 0.] | FX [0. 0.]
EP:299 | TD Error [96.38932754562332, 49.93308883994728] | ALoss [353.83129120635226, 306.05473975487405] | ep_r -56 | L_data 0.59 | sum_rate 3.80 | idu 16.00 | ec 144.19 | N_D 6 | CS [0. 0.] | FX [0. 0.]
EP:300 | TD Error [100.58708232075541, 50.89430276640169] | ALoss [355.9697286356222, 307.4494611528608] | ep_r -62 | L_data 0.47 | sum_rate 7.60 | idu 32.00 | ec 156.58 | N_D 2 | CS [10. 10.] | FX [0. 0.]
EP:301 | TD Error [99.45997665359543, 53.08776255063601] | ALoss [355.9345062896088, 310.51567402324235] | ep_r -68 | L_data 0.45 | sum_rate 7.84 | idu 33.00 | ec 172.68 | N_D 1 | CS [5. 5.] | FX [0. 0.]
EP:302 | TD Error [98.16399720808367, 51.27784241972627] | ALoss [355.05759413925915, 309.65206896984853] | ep_r -52 | L_data 0.47 | sum_rate 7.12 | idu 30.00 | ec 138.88 | N_D 2 | CS [0. 0.] | FX [0. 0.]
EP:303 | TD Error [85.53080323454621, 54.00522331710343] | ALoss [327.1961341271034, 313.91455166537565] | ep_r -54 | L_data 0.52 | sum_rate 4.51 | idu 19.00 | ec 126.80 | N_D 3 | CS [0. 0.] | FX [0. 0.]
EP:304 | TD Error [86.77589246919463, 54.030002174796635] | ALoss [318.27159412852774, 313.9489796702321] | ep_r -47 | L_data 0.59 | sum_rate 2.37 | idu 10.00 | ec 114.66 | N_D 6 | CS [0. 0.] | FX [136.   0.]
EP:305 | TD Error [83.54986677065, 49.18103495130053] | ALoss [317.96898017753733, 311.6040344238281] | ep_r -50 | L_data 0.55 | sum_rate 4.04 | idu 17.00 | ec 129.22 | N_D 4 | CS [0. 0.] | FX [530.   0.]
EP:306 | TD Error [81.98059751222898, 44.5077546831373] | ALoss [312.02800727104926, 311.28042230596554] | ep_r -58 | L_data 0.53 | sum_rate 4.99 | idu 21.00 | ec 132.40 | N_D 3 | CS [0. 0.] | FX [180.   0.]
EP:307 | TD Error [78.67959488402832, 46.09291970313012] | ALoss [309.48969036334756, 309.22393118965994] | ep_r -52 | L_data 0.56 | sum_rate 4.51 | idu 19.00 | ec 123.73 | N_D 4 | CS [0. 0.] | FX [1. 0.]
EP:308 | TD Error [82.13574060979303, 45.97347517518492] | ALoss [308.51293609954496, 310.7665973552814] | ep_r -58 | L_data 0.54 | sum_rate 4.75 | idu 20.00 | ec 136.28 | N_D 3 | CS [0. 0.] | FX [368.   0.]
EP:309 | TD Error [88.33586548568009, 48.19183571212418] | ALoss [308.3195273964317, 309.1060909000667] | ep_r -57 | L_data 0.50 | sum_rate 6.17 | idu 26.00 | ec 146.88 | N_D 2 | CS [5. 5.] | FX [75.  0.]
EP:310 | TD Error [84.75724463982063, 48.64803411767676] | ALoss [309.9171404767108, 305.69669322986584] | ep_r -52 | L_data 0.60 | sum_rate 2.37 | idu 10.00 | ec 120.79 | N_D 6 | CS [0. 0.] | FX [633.   0.]
EP:311 | TD Error [82.46994070382742, 48.983775322730246] | ALoss [304.34322641469856, 305.9402312470245] | ep_r -54 | L_data 0.47 | sum_rate 9.02 | idu 38.00 | ec 164.04 | N_D 1 | CS [4. 4.] | FX [0. 0.]
EP:312 | TD Error [104.91799490030233, 49.529653345311914] | ALoss [344.4553175096388, 306.3080643111771] | ep_r -167 | L_data 0.55 | sum_rate 4.27 | idu 18.00 | ec 139.68 | N_D 4 | CS [0. 0.] | FX [891.   0.]
EP:313 | TD Error [107.6279787336077, 51.593121784907595] | ALoss [406.6306448068533, 310.3358635078301] | ep_r -128 | L_data 0.52 | sum_rate 5.22 | idu 22.00 | ec 135.85 | N_D 3 | CS [0. 0.] | FX [952.   0.]
EP:314 | TD Error [102.84127156717794, 55.56374600169423] | ALoss [441.66124348064045, 308.8202639645511] | ep_r -75 | L_data 0.51 | sum_rate 6.17 | idu 26.00 | ec 155.91 | N_D 2 | CS [0. 0.] | FX [71.  0.]
EP:315 | TD Error [99.51979765763411, 57.858172970218256] | ALoss [445.26140851336163, 314.9930655282218] | ep_r -76 | L_data 0.50 | sum_rate 6.65 | idu 28.00 | ec 162.61 | N_D 2 | CS [0. 0.] | FX [101.   0.]
EP:316 | TD Error [102.39402032827402, 62.26651763534927] | ALoss [448.4278860177908, 316.3770110809601] | ep_r -59 | L_data 0.44 | sum_rate 8.55 | idu 36.00 | ec 152.85 | N_D 1 | CS [0. 0.] | FX [0. 0.]
EP:317 | TD Error [104.4273491134415, 65.60586185055179] | ALoss [449.07008415168815, 318.40153364701706] | ep_r -67 | L_data 0.48 | sum_rate 6.65 | idu 28.00 | ec 152.00 | N_D 1 | CS [0. 0.] | FX [0. 0.]
EP:318 | TD Error [104.48810540045892, 65.96214523086776] | ALoss [448.91362781505603, 325.7156360485218] | ep_r -62 | L_data 0.47 | sum_rate 6.17 | idu 26.00 | ec 162.15 | N_D 2 | CS [6. 6.] | FX [0. 0.]
EP:319 | TD Error [107.3981026259812, 64.89347503616379] | ALoss [458.2123312478537, 321.8454104489261] | ep_r -48 | L_data 0.44 | sum_rate 7.84 | idu 33.00 | ec 144.72 | N_D 1 | CS [4. 4.] | FX [0. 0.]
EP:320 | TD Error [106.83863550466258, 60.83998659345416] | ALoss [459.2128617232377, 318.30716414932726] | ep_r -51 | L_data 0.54 | sum_rate 4.99 | idu 21.00 | ec 131.90 | N_D 3 | CS [4. 4.] | FX [0. 0.]
EP:321 | TD Error [107.19641510756699, 58.56145584571374] | ALoss [452.35686883916867, 311.7120426265629] | ep_r -43 | L_data 0.59 | sum_rate 2.85 | idu 12.00 | ec 116.15 | N_D 5 | CS [0. 0.] | FX [0. 0.]
EP:322 | TD Error [109.99771109399023, 54.451107463398415] | ALoss [453.1131194245208, 311.3330149464793] | ep_r -42 | L_data 0.58 | sum_rate 2.85 | idu 12.00 | ec 114.25 | N_D 5 | CS [0. 0.] | FX [0. 0.]
EP:323 | TD Error [109.20218974369746, 53.668926181850374] | ALoss [453.8840607634553, 308.61665184181055] | ep_r -56 | L_data 0.59 | sum_rate 2.85 | idu 12.00 | ec 128.56 | N_D 6 | CS [0. 0.] | FX [20.  0.]
EP:324 | TD Error [115.63057218279157, 53.5534943972196] | ALoss [456.8003270533178, 301.5858164662486] | ep_r -45 | L_data 0.63 | sum_rate 1.66 | idu 7.00 | ec 129.40 | N_D 8 | CS [0. 0.] | FX [0. 0.]
EP:325 | TD Error [113.37993445763222, 53.611755289159696] | ALoss [448.68437153666645, 300.77149467963676] | ep_r -45 | L_data 0.59 | sum_rate 2.85 | idu 12.00 | ec 131.63 | N_D 6 | CS [0. 0.] | FX [0. 0.]
EP:326 | TD Error [111.48629948618886, 50.05099812944928] | ALoss [452.1638380540358, 295.6498881367656] | ep_r -42 | L_data 0.60 | sum_rate 1.19 | idu 5.00 | ec 130.51 | N_D 6 | CS [0. 0.] | FX [0. 0.]
EP:327 | TD Error [105.90148527924713, 48.553317490157546] | ALoss [445.38560542240964, 294.6559709516558] | ep_r -43 | L_data 0.63 | sum_rate 0.71 | idu 3.00 | ec 130.13 | N_D 8 | CS [0. 0.] | FX [0. 0.]
EP:328 | TD Error [105.64811762562998, 45.272005873841124] | ALoss [446.92082209782404, 293.9844476202508] | ep_r -63 | L_data 0.57 | sum_rate 3.32 | idu 14.00 | ec 154.10 | N_D 5 | CS [0. 0.] | FX [0. 0.]
EP:329 | TD Error [106.55246832940009, 43.90950203704072] | ALoss [447.60579977883447, 290.6065509807575] | ep_r -51 | L_data 0.64 | sum_rate 0.71 | idu 3.00 | ec 134.40 | N_D 8 | CS [8. 8.] | FX [0. 0.]
EP:330 | TD Error [101.49943430440409, 41.33390127671706] | ALoss [446.53533563604367, 284.9820875230726] | ep_r -53 | L_data 0.58 | sum_rate 3.80 | idu 16.00 | ec 134.14 | N_D 5 | CS [0. 0.] | FX [0. 0.]
EP:331 | TD Error [106.09448439972503, 38.36661833078116] | ALoss [447.0314408491899, 281.15671873902465] | ep_r -45 | L_data 0.56 | sum_rate 3.09 | idu 13.00 | ec 129.71 | N_D 4 | CS [0. 0.] | FX [0. 0.]
